0.376463,-0.026289,0.740079,0.001863,0.091580,-0.068900,0.993410,-0.653794,0.094656,0.306936,0.285402,-0.063608,-0.003700,0.163703,-0.071837,0.006501,0.478754,-0.261665,0.075713,0.107605,-0.018789,0.252230,-0.059180,0.399785,-0.610301,1.008634,0.057954,0.108979,0.097208,-0.304635,-0.361995,0.628662,0.831757,0.056498,0.000111,-0.039959
0.408939,-0.023098,0.740254,0.013424,0.090389,-0.061993,0.993885,-0.660461,0.062719,0.288447,0.385218,-0.035312,0.017947,0.131215,-0.114727,-0.021975,0.628739,-0.201283,0.072864,0.094664,-0.056704,0.256427,-0.079262,0.405893,-0.609236,1.040218,0.049642,0.114010,0.097148,-0.296173,-0.341759,0.620540,0.829197,0.055683,0.003018,-0.052867
0.442130,-0.019606,0.742996,0.019371,0.086202,-0.053053,0.994676,-0.631202,0.039338,0.287136,0.441895,-0.060634,0.024064,0.074533,-0.159319,-0.067578,0.825280,-0.106760,0.056401,0.081626,-0.079960,0.266235,-0.107925,0.414162,-0.606880,1.053282,0.046849,0.118563,0.096843,-0.285183,-0.330466,0.622363,0.821129,0.054556,0.001754,-0.051108
0.474746,-0.015951,0.747229,0.024043,0.082244,-0.045777,0.995270,-0.583628,0.010987,0.284837,0.462254,-0.109310,0.027264,-0.020861,-0.228036,-0.119673,1.064675,-0.014507,0.011635,0.070498,-0.094344,0.274048,-0.131088,0.422920,-0.607641,1.039919,0.049310,0.121410,0.103877,-0.272161,-0.329796,0.633966,0.807569,0.046054,0.000641,-0.044750
0.507054,-0.011964,0.752637,0.028474,0.078817,-0.041714,0.995609,-0.516250,-0.018320,0.288302,0.437814,-0.145580,0.017816,-0.131704,-0.302975,-0.151026,1.286903,-0.021482,-0.047442,0.060100,-0.103002,0.277434,-0.143665,0.428257,-0.607998,1.002931,0.060681,0.118231,0.114035,-0.257154,-0.339179,0.651860,0.787762,0.036742,-0.003732,-0.044624
0.539611,-0.008514,0.759286,0.029492,0.074332,-0.037909,0.996076,-0.431031,-0.042489,0.287025,0.381800,-0.168013,0.007112,-0.239670,-0.312966,-0.138216,1.432102,-0.099875,-0.057902,0.049704,-0.103547,0.278868,-0.150440,0.428966,-0.605260,0.955409,0.074883,0.107492,0.125402,-0.236601,-0.352240,0.665837,0.767242,0.030080,-0.008149,-0.051453
0.571776,-0.006248,0.766249,0.026249,0.068330,-0.030288,0.996857,-0.332606,-0.060789,0.273526,0.304777,-0.178412,-0.004623,-0.334936,-0.288859,-0.136845,1.486094,-0.171129,-0.048911,0.034653,-0.095762,0.279957,-0.155027,0.424449,-0.598181,0.910135,0.079763,0.095230,0.133751,-0.213085,-0.361474,0.668036,0.756681,0.023270,-0.010028,-0.056036
0.603975,-0.004858,0.772403,0.018587,0.062185,-0.017488,0.997738,-0.231176,-0.069104,0.244940,0.220705,-0.179243,-0.016775,-0.411455,-0.258452,-0.164068,1.446947,-0.223194,-0.037716,0.014638,-0.079829,0.279444,-0.158126,0.414750,-0.588616,0.872257,0.076336,0.086900,0.135054,-0.189403,-0.364981,0.658458,0.754581,0.014393,-0.010745,-0.055374
0.637954,-0.003721,0.776146,0.010487,0.057234,-0.000515,0.998306,-0.138747,-0.072451,0.207037,0.148254,-0.182153,-0.024678,-0.469040,-0.207313,-0.180613,1.317360,-0.250878,0.001264,-0.008302,-0.063559,0.275975,-0.163675,0.402832,-0.581825,0.843595,0.068078,0.081245,0.128699,-0.169034,-0.366181,0.644749,0.752512,0.003893,-0.013156,-0.047047
0.673154,-0.002760,0.776320,0.006156,0.054031,0.019990,0.998320,-0.071653,-0.075770,0.168374,0.123119,-0.208696,-0.023123,-0.512993,-0.154408,-0.170325,1.121892,-0.256488,0.043223,-0.035601,-0.055579,0.272283,-0.175738,0.393663,-0.581566,0.824438,0.060631,0.078634,0.119951,-0.156767,-0.370486,0.633185,0.744750,-0.007571,-0.016412,-0.034627
0.708851,-0.002016,0.773095,0.006351,0.051434,0.041639,0.997788,-0.017615,-0.081103,0.137804,0.123669,-0.248368,-0.014543,-0.541642,-0.136394,-0.161523,0.891057,-0.241802,0.065703,-0.064142,-0.057633,0.271712,-0.197127,0.390305,-0.587505,0.816344,0.056495,0.082092,0.113579,-0.152533,-0.379302,0.623468,0.733037,-0.017408,-0.017986,-0.025476
0.745064,-0.001150,0.767022,0.010935,0.047594,0.060723,0.996959,0.037116,-0.091102,0.115641,0.133966,-0.293050,-0.004710,-0.552939,-0.148793,-0.170326,0.646001,-0.198143,0.080587,-0.088219,-0.068602,0.273085,-0.225272,0.392289,-0.595491,0.817816,0.053707,0.088671,0.107626,-0.154388,-0.390489,0.614229,0.722816,-0.028486,-0.018461,-0.018590
0.782026,-0.000101,0.759246,0.017994,0.042336,0.075393,0.996092,0.091357,-0.102233,0.100408,0.163119,-0.347094,0.003712,-0.562594,-0.173252,-0.188804,0.436077,-0.146204,0.094598,-0.105116,-0.083221,0.275636,-0.258431,0.399864,-0.599775,0.822582,0.050257,0.095578,0.100466,-0.159630,-0.402435,0.603748,0.717904,-0.038388,-0.015481,-0.008143
0.819844,0.001230,0.750320,0.023768,0.037058,0.085909,0.995330,0.135137,-0.104789,0.094603,0.218001,-0.409390,0.002692,-0.591442,-0.197133,-0.203208,0.311959,-0.108794,0.102529,-0.120380,-0.093425,0.278466,-0.289403,0.412559,-0.596144,0.823198,0.052354,0.099910,0.093968,-0.172984,-0.414721,0.591329,0.718714,-0.045675,-0.014584,0.009096
0.858991,0.001992,0.740492,0.027264,0.032216,0.094768,0.994604,0.176606,-0.098774,0.092197,0.283533,-0.466408,-0.001235,-0.627229,-0.216889,-0.213752,0.279849,-0.101718,0.122655,-0.136568,-0.100186,0.278989,-0.312803,0.435221,-0.590114,0.811460,0.049783,0.108474,0.086152,-0.182537,-0.429775,0.572381,0.714506,-0.062489,-0.009332,0.036194
0.899663,0.001840,0.730924,0.024098,0.030824,0.102811,0.993931,0.206508,-0.075596,0.084810,0.361433,-0.513005,-0.012308,-0.676660,-0.231227,-0.228844,0.337270,-0.127685,0.118464,-0.158155,-0.095566,0.271899,-0.325095,0.473609,-0.589238,0.787083,0.056117,0.118331,0.075026,-0.180226,-0.453325,0.548986,0.686813,-0.091224,-0.002263,0.079228
0.940694,0.000655,0.722448,0.015059,0.034326,0.109622,0.993266,0.229166,-0.040458,0.069582,0.427579,-0.534671,-0.029146,-0.721714,-0.233734,-0.253642,0.415389,-0.153781,0.092200,-0.183278,-0.080745,0.257743,-0.321460,0.538181,-0.600911,0.745637,0.074310,0.135798,0.058704,-0.157693,-0.490934,0.522999,0.626635,-0.126286,0.006277,0.137707
0.983737,-0.000738,0.716817,0.003402,0.044459,0.114485,0.992424,0.248648,-0.000190,0.052449,0.463864,-0.515072,-0.048870,-0.772267,-0.224665,-0.271694,0.499621,-0.144050,0.051279,-0.210856,-0.060028,0.237800,-0.300978,0.636179,-0.624629,0.680313,0.113259,0.164095,0.035483,-0.110283,-0.547481,0.493781,0.537315,-0.165596,0.017756,0.210434
